,city,country,id,latitude,longitude,name,state,zip
6369,Eastpoint,US,FL305,29.7356,-84.8815,Franklin County Humane Society,FL,32328
6370,Arcadia,US,FL322,27.1975,-81.8728,DeSoto County Animal Services,FL,34266
6371,Arcadia,US,FL402,27.1975,-81.8728,Canine Castaways,FL,34266
6372,sarasota,US,FL556,27.3361,-82.5308,RDRP - Racing Dog Retirement Project,FL,34276
6373,Sarasota,US,FL1256,27.3198,-82.4772,Last Chance Animal Sanctuary,FL,34232
6374,Sarasota,US,FL1374,27.3198,-82.4772,Tender Heart Charities Inc.,FL,34232
6375,Sarasota,US,FL1449,27.3303,-82.5488,"4 Lucky Dogs Pet Rescue, Inc.",FL,34236
6376,Sarasota,US,FL150,27.2774,-82.4031,Sarasota County Animal Services,FL,34241
6377,Sarasota,US,FL494,27.2774,-82.4031,Satchel's Last Resort,FL,34241
6378,Sarasota,US,FL725,27.2695,-82.5157,Be the Change Inc,FL,34231
6379,Sarasota,US,FL923,27.2695,-82.5157,All American Dachshund Rescue,FL,34231
6380,Fort Valley,US,GA918,32.5503,-83.8931,Peach County Animal Rescue,GA,31030
6381,Holly Hill,US,SC234,33.371,-80.5229,New Beginnings Shepherd Rescue,SC,29059
6382,Palm City,US,FL544,27.1676,-80.2939,Caring Fields Felines,FL,34990
6383,Palm City,US,FL990,27.1676,-80.2939,"Nala's New Life Rescue, Inc.",FL,34990
6384,Macon,US,GA215,32.8397,-83.6103,Heart of Georgia Humane Society,GA,31201
6385,Macon,US,GA99,32.8397,-83.6103,Macon Bibb County Animal Welfare,GA,31201
6386,Augusta,US,GA219,33.41,-82.0373,Augusta Animal Services,GA,30906
6387,Macon,US,GA345,32.8406,-83.6325,All About Animals Rescue,GA,31208
6388,Macon,US,GA721,32.841,-83.6378,Kitty City Cat Rescue,GA,31220
6389,Nokomis,US,FL1146,27.1378,-82.4528,Aussie And Me Animal Rescue,FL,34275
6390,Milledgeville,US,GA59,33.0914,-83.2361,Animal Rescue Foundation Inc,GA,31061
6391,Milledgeville,US,GA836,33.0914,-83.2361,Baldwin County Animal Control,GA,31061
6392,venice,US,FL1381,27.1007,-82.4116,"True & Faithful Pet Rescue Mission,Inc",FL,34292
6393,Augusta,US,GA97,33.4667,-82.0167,"CSRA Humane Society, Inc.",GA,30919
6394,Harlem,US,GA720,33.4181,-82.3118,Southern Souls Rescue,GA,30814
6395,North Port,US,FL1401,27.0507,-82.2499,Fast Friends Greyhound Adoption Inc.,FL,34286
6396,North Port,US,FL1514,27.0507,-82.2499,Adoptable Greythounds of Florida Inc.,FL,34286
6397,Aiken,US,SC312,33.5065,-81.7251,Equine Rescue of Aiken,SC,29803
6398,Aiken,US,SC411,33.5065,-81.7251,Team Stinkykiss,SC,29803
6399,Orangeburg,US,SC258,33.4917,-80.8558,Healing Species,SC,29116
6400,Orangeburg ,US,SC480,33.4917,-80.8558,New Beginnings Animal Rescue,SC,29116
6401,Orangeburg,US,SC159,33.4993,-80.8618,Maude Schiffley Chapter of S.P.C.A.,SC,29118
6402,Murdock,US,FL995,27.0121,-82.1457,"Gulf Coast Golden Retriever Rescue, Inc.",FL,33938
6403,Warrenville,US,SC476,33.5163,-81.8247,Bully4You Rescue And Rehabilitation Inc.,SC,29851
6404,Indiantown,US,FL1494,27.0318,-80.4846,Ruff Pet Rescue,FL,34956
6405,Bonneau,US,SC357,33.3248,-79.9903,"Waters Edge Great Dane Rescue, Inc.",SC,29431
6406,Macon,US,GA793,32.8732,-83.7321,Furever After Rescue,GA,31210
6407,North Augusta,US,SC430,33.5129,-81.9383,The ARK Animal Rescue & Adoption,SC,29861
6408,Venice,US,FL1073,27.054,-82.4042,"Venice Doberman Rescue, Inc",FL,34293
6409,Punta Gorda,US,FL811,26.967,-81.9567,Parrot Outreach Society,FL,33982
6410,Port Charlotte,US,FL1399,26.9801,-82.0625,Animal Welfare League of Charlotte County,FL,33980
6411,North Augusta,US,SC10,33.5177,-81.9562,Mollys Militia,SC,29860
6412,Graniteville,US,SC454,33.5595,-81.8131,Shelter Animals Advocates,SC,29829
6413,Aiken,US,SC04,33.5818,-81.706,SPCA Albrecht Center for Animal Welfare,SC,29801
6414,Aiken,US,SC207,33.5818,-81.706,Aiken County Animal Shelter,SC,29801
6415,Evans,US,GA622,33.537,-82.1425,"CSRA Chihuahua Rescue, Inc.",GA,30809
6416,Evans,US,GA826,33.537,-82.1425,Columbia County Animal Rescue,GA,30809
6417,Englewood,US,FL636,26.9776,-82.366,EARS Animal Rescue Sanctuary,FL,34223
6418,Englewood,US,FL170,26.9219,-82.2979,Suncoast Humane Society,FL,34224
6419,Port Saint Joe,US,FL444,29.8267,-85.3049,St. Joseph Bay Humane Society,FL,32456
6420,Appling,US,GA257,33.5785,-82.3172,Columbia County Animal Services,GA,30802
6421,Wagener,US,SC240,33.6739,-81.4291,Weimaraner Rescue of SC,SC,29164
6422,Ashford,US,AL359,31.1924,-85.24,Kee Kitty Friends,AL,36312
6423,Jupiter,US,FL43,26.9229,-80.2195,Great Dane Rescue of South Florida,FL,33478
6424,Norwood,US,GA857,33.5039,-82.8078,The Bullpen Way Station and Sanctuary,GA,30821
6425,Jupiter,US,FL1500,26.9355,-80.1178,Furry Friends Adoption and Clinic,FL,33458
6426,Labelle,US,FL171,26.7504,-81.4302,"Caloosa Humane Society, Inc.",FL,33975
6427,Labelle,US,FL1502,26.7504,-81.4302,"Breakfast Club K9 Rescue, Inc. - LaBelle",FL,33935
6428,Clewiston,US,FL1041,26.7472,-80.9401,"Animal Care Society, Inc. DBA Clewiston Critter Care Animal Clinic",FL,33440
6429,Jupiter,US,FL1344,26.9101,-80.0807,"GTS Husky Rescue (Gaisha, Tundra, and Spirit's Place)",FL,33477
6430,Forsyth,US,GA174,33.0327,-83.9373,Save A Pet Inc,GA,31029
6431,North Fort Myers,US,FL47,26.7016,-81.8599,"Animal Refuge Center, Inc.",FL,33917
6432,West Palm Beach,US,FL1393,26.7931,-80.2442,Barky Pines Animal Rescue Sanctuary Inc,FL,33412
6433,North Fort Myers,US,FL870,26.6765,-81.9058,"Forever Pets, Inc.",FL,33903
6434,North Fort Myers,US,FL921,26.6765,-81.9058,PAWS Lee County,FL,33903
6435,North Fort Myers,US,FL1532,26.6765,-81.9058,The Pit Bull Crew,FL,33903
6436,Gaston,US,SC395,33.8275,-81.1268,Recycla-Bull Terrier Rescue,SC,29053
6437,Cape Coral,US,FL1444,26.6785,-81.9817,Greyhound Hope Rehabilitation and Adoption,FL,33909
6438,Georgetown,US,SC30,33.3718,-79.2796,Saint Frances Animal Center,SC,29440
6439,Georgetown,US,SC470,33.3718,-79.2796,Second Chance Animal Rescue,SC,29440
6440,Fort Myers,US,FL96,26.6444,-81.8428,Gulf Coast Humane Society,FL,33916
6441,Loxahatchee,US,FL451,26.7492,-80.30199999999998,Pet Haven Rescue,FL,33470
6442,Loxahatchee,US,FL852,26.7492,-80.30199999999998,Big Dog Ranch Rescue,FL,33470
6443,Loxahatchee,US,FL1098,26.7492,-80.30199999999998,Shepherd Help and Rescue Effort -Palm Beach County,FL,33470
6444,Loxahatchee,US,FL1386,26.7492,-80.30199999999998,Loxahatchee Animal Rescue Community,FL,33470
6445,Loxahatchee,US,FL1419,26.7492,-80.30199999999998,Amber's Animal Outreach,FL,33470
6446,Lehigh Acres,US,FL1428,26.6252,-81.6249,Love Is Fur Ever Dog Rescue,FL,33972
6447,Fort Myers,US,FL1027,26.6403,-81.8725,RAIN (Rescue Animals in Need Inc.),FL,33906
6448,Fort Myers,US,FL17,26.6403,-81.8725,"S.P.A.Y.-L.E.E. Inc (Society to Protect Animal Young - Legislation, Education, Enforcemen",FL,33911
6449,Fort Myers,US,FL813,26.6403,-81.8725,Haven on Earth Animal League Inc.,FL,33906
6450,Eufaula,US,AL394,31.8776,-85.1751,Southern Souls Animal League,AL,36027
6451,Cape Coral,US,FL1264,26.6353,-81.9416,Bo Nose Rescue,FL,33990
6452,Fort Myers,US,FL1451,26.6212,-81.874,A Roof for Roofus Rescue,FL,33901
6453,Lehigh Acres,US,FL1193,26.6009,-81.6948,Animal Medical Center of Lehigh Acres,FL,33971
6454,Cape Coral ,US,FL1529,26.6293,-82.0152,Parkers Rainbow Bridge Animal Rescue Inc,FL,33991
6455,Greensboro,US,GA477,33.5634,-83.17,Circle of Friends Animal Society Inc.,GA,30642
6456,Greensboro,US,GA70,33.5634,-83.17,Oconee Regional Humane Society,GA,30642
6457,Barnesville,US,GA461,33.0507,-84.154,Saving Georgia Dogs Rescue,GA,30204
6458,Barnesville,US,GA620,33.0507,-84.154,Dolly Goodpuppy Society Inc,GA,30204
6459,Monticello,US,GA244,33.3265,-83.73700000000002,Atlanta Canine Adoption Project,GA,31064
6460,West Palm Beach,US,FL1036,26.7094,-80.2078,Palm Beach County Animal Care & Control,FL,33411
6461,Royal Palm Beach,US,FL208,26.7094,-80.2078,Puppies Under Protection Inc.,FL,33411
6462,Royal Palm Beach,US,FL441,26.7094,-80.2078,LUV A PET,FL,33411
6463,West Palm Beach,US,FL650,26.7094,-80.2078,"Greyhound Pet Adoption, Florida/Southeast",FL,33411
6464,West Palm Beach,US,FL1372,26.7094,-80.2078,Kibblez of Love,FL,33411
6465,West Palm Beach,US,FL1550,26.7094,-80.2078,Palm Beach County Animal Care and Control,FL,33411
6466,Upatoi,US,GA863,32.5563,-84.7387,Columbus Purrs n Paws,GA,31829
6467,Washington,US,GA152,33.7354,-82.7484,Washington Wilkes Humane Animal Shelter,GA,30673
6468,Leesville,US,SC425,33.9262,-81.452,Carolina German Shepherd Rescue,SC,29070
6469,Lexington,US,SC465,33.9303,-81.2143,Pooch's Partners Animal Rescue,SC,29073
6470,Fort Myers,US,FL1501,26.5535,-81.7397,Fur and Tails Animal Rescue,FL,33913
6471,Cape Coral,US,FL1497,26.5764,-82.0019,Florida Coastal Cocker Rescue,FL,33914
6472,West Palm Beach,US,FL279,26.7105,-80.0951,Peggy Adams Animal Rescue League,FL,33409
6473,Fort Myers,US,FL1365,26.5602,-81.9007,"Bailey's Way Rescue, Inc.",FL,33919
6474,Royal Palm Beach,US,FL758,26.7131,-80.0723,A Second Chance Puppies and Kittens Rescue,FL,33421
6475,West Palm Beach,US,FL1152,26.7131,-80.0723,Justin Bartlett Animal Rescue,FL,33421
6476,Royal Palm Beach,US,FL1316,26.7131,-80.0723,"All For One Pet Rescue, Inc.",FL,33421
6477,Wedgefield,US,SC416,33.8802,-80.5054,For Belle's Sake Rescue & Rehabilitation,SC,29168
6478,Columbia,US,SC92,33.9518,-81.1379,South Carolina Sheltie Rescue,SC,29170
6479,West Columbia,US,SC412,33.9518,-81.1379,Little Paws Dachshund Rescue,SC,29170
6480,Pawleys Island,US,SC377,33.4496,-79.1411,All 4 Paws,SC,29585
6481,Wellington,US,FL1319,26.6374761,-80.24328390000002,Big Hearts 4 Paws Rescue,FL,33414
6482,Mc Cormick,US,SC63,33.8987,-82.2959,"Humane Society of McCormick County, Inc.",SC,29835
6483,Palm Beach,US,FL969,26.6896,-80.0386,"Save A Pet Florida, Inc.",FL,33480
6484,Lexington,US,SC134,33.9814,-81.2364,"Cullen's Archangel RescuE, Inc. (CARE)",SC,29071
6485,Columbia,US,SC183,33.9672,-80.9373,City of Columbia Animal Services,SC,29209
6486,Columbus,US,GA718,32.4761,-84.9082,Animal Ark,GA,31907
6487,Columbus,US,GA733,32.4761,-84.9082,Columbus Georgia Animal Control Center,GA,31907
6488,West Palm Beach,US,FL1000,26.671,-80.0587,MisFit ResQ,FL,33405
6489,West Palm Beach,US,FL577,26.671,-80.0587,Animal Rescue Force of South Florida Inc.,FL,33405
6490,West Palm Beach,US,FL1340,26.671,-80.0587,Destiny For Dogs,FL,33405
6491,St. James City,US,FL1013,26.5319,-82.0783,Helping Paws Animal Sanctuary,FL,33956
6492,Irmo,US,SC03,33.9954,-81.2652,Greyhound Pets of America - SC,SC,29072
6493,Lexington,US,SC447,33.9954,-81.2652,"Carolina Greys Greyhound Adoption, Inc.",SC,29072
6494,Milner,US,GA744,33.1466,-84.1927,Southern Crescent Canine Rescue,GA,30257
6495,Jackson,US,GA213,33.2977,-83.96600000000002,Butts County Animal Control,GA,30233
6496,Columbia,US,SC166,33.9989,-81.0353,Animal Protection League,SC,29201
6497,Columbia,US,SC87,34.0003,-81.0342,Pawmetto Lifeline,SC,29211
6498,Columbia,US,SC08,34.0006,-81.035,Carolina Cats,SC,29250
6499,Columbia,US,SC360,34.0006,-81.035,Basset Rescue Crew of the Southeast,SC,29202
6500,Columbia,US,SC388,34.0006,-81.035,BONE-A-FIDE Aussie Rescue Krewe,SC,29250
6501,Columbia,US,SC405,34.0006,-81.035,Carolina Hearts Aussie Rescue,SC,29250
6502,Sumter,US,SC300,33.9197,-80.3578,S.P.C.A. of Sumter,SC,29150
6503,Madison,US,GA150,33.5868,-83.4731,Humane Society of Morgan County,GA,30650
6504,Madison,US,GA389,33.5868,-83.4731,Companion Animal Rescue Inc.,GA,30650
6505,Palm Springs,US,FL109,26.6197,-80.0944,American Brittany Rescue-FL,FL,33461
6506,Columbus,US,GA181,32.4608,-84.9878,PAWS Humane,GA,31908
6507,Sumter,US,SC420,33.9324,-80.3231,Freedom Rings Rescue,SC,29153
6508,Lake Worth,US,FL1016,26.6211,-80.0577,Lady Luck Animal Rescue,FL,33454
6509,Lake Worth,US,FL1534,26.6211,-80.0577,Blessed Paws Animal Rescue Inc,FL,33460
6510,Lake Worth,US,FL85,26.6156,-80.0572,RU4 Me Pet Rescue,FL,33466
6511,Fort Myers Beach,US,FL1111,26.4443,-81.9278,Find A Home Give A Home Pet Rescue,FL,33931
6512,Seale,US,AL211,32.2969,-85.1686,Bow Wows and Meows Pet Rescue,AL,36875
6513,Lantana,US,FL1478,26.5812,-80.0779,With Love for the Animals,FL,33462
6514,Columbia,US,SC227,34.0738,-81.15,Wescott Acres Pet Rescue,SC,29212
6515,Columbia,US,SC485,34.0738,-81.15,"Erica's Waggy Tails, Inc.",SC,29212
6516,Irmo,US,SC340,34.0815,-81.2044,Homeward Bound Pet Rescue,SC,29063
6517,Phenix City,US,AL265,32.4921,-85.042,East Alabama Humane Society,AL,36867
6518,Dalzell,US,SC439,34.018,-80.4731,Angel's Hope,SC,29040
6519,Dalzell,US,SC481,34.018,-80.4731,Windy Ridge Rescue,SC,29040
6520,MURRELLS INLET,US,SC232,33.5539,-79.0584,COASTAL ANIMAL RESCUE,SC,29576
6521,Murrells Inlet,US,SC407,33.5539,-79.0584,Grand Strand Golden Retriever Rescue,SC,29576
6522,Stephens,US,GA892,33.7948,-83.1625,"Stephens Community Canine Rescue, INC",GA,30667
6523,Columbia,US,SC175,34.088,-80.9269,Sandhills Chihuahua Rescue,SC,29223
6524,Columbia,US,SC257,34.088,-80.9269,Collie Breed Rescue,SC,29223
6525,Columbia,US,SC49,34.088,-80.9269,SQ Rescue,SC,29223
6526,Griffin,US,GA483,33.2544,-84.2668,Winging Cat Rescue,GA,30223
6527,Griffin,US,GA538,33.2544,-84.2668,"Pregnant Dog Rescue, Inc.",GA,30223
6528,Griffin,US,GA92,33.2544,-84.2668,Humane Society of Griffin-Spalding County,GA,30223
6529,Lexington,US,GA563,33.8682,-83.1101,Dee's Haven Parrot Rescue,GA,30648
6530,Bonita Springs,US,FL1535,26.3409,-81.7851,Community Cats of Bonita Springs FL,FL,34136
6531,Bonita Springs,US,FL824,26.3344,-81.7839,"Cat Tails and More, Inc",FL,34135
6532,Concord,US,GA787,33.1602,-84.4683,Coco's Cupboard,GA,30206
6533,Hamilton,US,GA75,32.7216,-84.9678,Humane Society of Harris County,GA,31811
6534,Myrtle Beach,US,SC146,33.6593322,-79.0789527,Sav-R-Cats International Inc.,SC,29588
6535,Delray Beach,US,FL952,26.4481,-80.1616,"Have A Heart, Inc",FL,33446
6536,Social Circle,US,GA163,33.6585,-83.71799999999998,Pound Puppies 'N Kittens Incorporated,GA,30025
6537,Covington,US,GA930,33.6032,-83.8545,Saved By Grace Pet Adoption Services Inc,GA,30014
6538,McDonough,US,GA08,33.4539,-84.1241,Henry County Humane Society,GA,30253
6539,McDonough,US,GA450,33.4539,-84.1241,Praying For Paws Inc,GA,30253
6540,McDonough,US,GA830,33.4539,-84.1241,"Street Paws, Inc.",GA,30253
6541,Greenville,US,GA933,33.0285,-84.7132,Meriwether County Animal Shelter,GA,30222
6542,Boca Raton,US,FL518,26.405,-80.1582,Chesed Foundation Inc.,FL,33496
6543,Good Hope,US,GA887,33.7755,-83.5907,"SOS Labrador Retriever Rescue, Inc",GA,30641
6544,Naples,US,FL1400,26.2549,-81.8049,Camp Many Paws,FL,34112
6545,Watkinsville,US,GA314,33.8594,-83.4231,Magi-Cat Adoption Network/Piedmont Animal Clinic,GA,30677
6546,Watkinsville,US,GA579,33.8594,-83.4231,Cat Zip Alliance/Campus Cats,GA,30677
6547,Lugoff,US,SC458,34.2173,-80.7124,Cat Around Town Project,SC,29078
6548,Boca Raton,US,FL115,26.3777,-80.0984,Tri-County Animal Rescue,FL,33431
6549,Boca Raton,US,FL235,26.3777,-80.0984,Raining Cats and Dogs,FL,33431
6550,Boca Raton,US,FL1147,26.3777,-80.0984,"Dezzy's Second Chance Animal Rescue,Inc.",FL,33431
6551,Boca Raton,US,FL93,26.3572,-80.1566,Animal Matters,FL,33433
6552,Greenwood,US,SC29,34.2243,-82.1592,Greyhound Crossroads,SC,29649
6553,Greenwood,US,SC59,34.2243,-82.1592,Humane Society of Greenwood,SC,29649
6554,Newberry,US,SC117,34.2772,-81.613,Newberry County Animal Care and Control,SC,29108
6555,Newberry,US,SC169,34.2772,-81.613,Maqwas Paw Print Husky Rescue,SC,29108
6556,Athens,US,GA862,33.9279,-83.3421,Athenspets,GA,30605
6557,Boca Raton,US,FL706,26.3583,-80.0833,Pet Rescue & Adoption Center Inc.,FL,33429
6558,Boca Raton,US,FL1481,26.3583,-80.0833,"Humane Society of Florida, Inc.",FL,33427
6559,Lovejoy,US,GA936,33.4364,-84.3147,"Jazzy Paw, Inc.",GA,30250
6560,Parkland,US,FL332,26.313,-80.2277,F.I.N.O. Doggie Rescue Inc. * Non-for-Profit,FL,33067
6561,Parkland,US,FL1371,26.313,-80.2277,"Cause for Paws, Inc",FL,33067
6562,Naples,US,FL34,26.1908,-81.7637,Volunteer Services for Animals Inc.,FL,34108
6563,Naples,US,FL605,26.1908,-81.7637,"Brookes Legacy Animal Rescue, Inc.",FL,34102
6564,Naples,US,FL845,26.1908,-81.7637,Brigid's Crossing Foundation,FL,34108
6565,Monroe,US,GA232,33.7907,-83.7172,Walton County Animal Control,GA,30655
6566,Monroe,US,GA353,33.7907,-83.7172,"Alcovy Pet Rescue, Inc.",GA,30656
6567,Monroe,US,GA519,33.7907,-83.7172,Walton Animal Guild Inc.,GA,30655
6568,Monroe,US,GA794,33.7907,-83.7172,Country Livin Pet Rescue,GA,30656
6569,Coral Springs,US,FL156,26.293000000000006,-80.2789,K94U Rescue,FL,33076
6570,Myrtle Beach,US,SC31,33.7126,-78.8912,Grand Strand Humane Society,SC,29577
6571,Camden,US,SC125,34.2649,-80.5862,Save the Strays Animal Rescue,SC,29020
6572,Athens,US,GA116,33.9579,-83.3757,Athens Canine Rescue,GA,30602
6573,Conyers,US,GA618,33.664,-84.0124,"Doberman Rescue of Rockdale, Inc",GA,30094
6574,Athens,US,GA911,33.9608,-83.3781,"Paws for Soldiers, Inc.",GA,30604
6575,Stockbridge,US,GA176,33.5489,-84.2108,K9 Angels ( small dog rescue),GA,30281
6576,Stockbridge,US,GA827,33.5489,-84.2108,TLC Pet Rescue,GA,30281
6577,Deerfield Beach,US,FL242,26.3109,-80.0987,Feline Friends,FL,33441
6578,Deerfield Beach,US,FL885,26.3109,-80.0987,Stray and Feral Cat Rescue Inc,FL,33441
6579,Deerfield Beach,US,FL1084,26.3109,-80.0987,Dogs Rule Rescue Group,FL,33441
6580,Athens,US,GA832,33.9496,-83.4171,Georgia Doberman Rescue,GA,30606
6581,Naples,US,FL266,26.1602,-81.75,The Humane Society Naples,FL,34104
6582,Naples,US,FL289,26.1602,-81.75,Collier County Domestic Animal Services,FL,34104
6583,Naples ,US,FL897,26.1602,-81.75,Abby's Little Friends Rescue,FL,34104
6584,Naples,US,FL1441,26.1578,-81.7997,Southwest Florida House Rabbit Rescue,FL,34103
6585,Colbert,US,GA377,34.0372,-83.2114,Colbert Veterinary Rescue,GA,30628
6586,Bogart,US,GA160,33.922,-83.5149,Helping Paws Rescue,GA,30622
6587,Conway,US,SC51,33.8361,-79.048,WARM - Waccamaw Animal Rescue Mission,SC,29528
6588,Naples,US,FL1222,26.1417,-81.795,Collier Animal Rescue,FL,34101
6589,Pompano Beach,US,FL1099,26.2793,-80.1117,Shepherd Help and Rescue Effort,FL,33064
6590,Pompano Beach,US,FL1398,26.2793,-80.1117,NAIA's Pet Rescue,FL,33064
6591,Lighthouse Point,US,FL1406,26.2793,-80.1117,The Furever Family Rescue,FL,33064
6592,Margate,US,FL139,26.2496,-80.2091,"Cats Exclusive, Inc.",FL,33063
6593,Fayetteville,US,GA48,33.4463,-84.4634,"RescueCats, Inc.",GA,30214
6594,Fayetteville,US,GA83,33.4463,-84.4634,Fayette Humane Society,GA,30214
6595,Fayetteville,US,GA791,33.4463,-84.4634,A Pawfect Love Placement Foundation,GA,30214
6596,Atlanta,US,GA62,33.5221,-84.3529,"IMPS - Internet Miniature Pinscher Service, Inc - AL/GA region",GA,30238
6597,Jonesboro,US,GA18,33.5269,-84.3559,Clayton County Humane Society,GA,30236
6598,Winnsboro,US,SC118,34.3798,-81.0862,MAFIA  Make A Friend In Animals,SC,29180
6599,Winnsboro,US,SC209,34.3798,-81.0862,Fairfield County Animal Adoption Center,SC,29180
6600,Winnsboro,US,SC287,34.3798,-81.0862,Sunset Animal Rescue,SC,29180
6601,Myrtle Beach,US,SC212,33.7619,-78.7993,W.A.R.S. Whiskers Animal Rescue & Sanctuary,SC,29572
6602,Pompano Beach,US,FL720,26.2278,-80.1579,Beyond Nine Cat Rescue,FL,33069
6603,Peachtree City,US,GA319,33.3982,-84.5666,Fayette County Animal Shelter,GA,30269
6604,Peachtree City,US,GA864,33.3982,-84.5666,"Hounds In Pounds, Inc",GA,30269
6605,Cassatt,US,SC308,34.3317,-80.4994,Rural Roads Animal Rescue,SC,29032
6606,Pompano Beach,US,FL1345,26.2353,-80.0963,Everglades Angels Dog Rescue,FL,33062
6607,Opelika,US,AL448,32.6453,-85.3783,"New Hope Rescue, Inc",AL,36803
6608,Florence,US,SC268,34.1892,-79.7991,Second Chance K-9 Rescue of the Pee Dee,SC,29501
6609,Florence,US,SC294,34.1892,-79.7991,Carolina Kitties Rescue,SC,29501
6610,Lauderhill,US,FL710,26.1786,-80.2734,Crazy Cavies,FL,33351
6611,Loganville,US,GA604,33.8359,-83.8951,Five Freedoms Farm,GA,30052
6612,Loganville,US,GA761,33.8359,-83.8951,"Lucky Day Rescue, Inc.",GA,30052
6613,Loganville,US,GA895,33.8359,-83.8951,Puppy Love Mission,GA,30052
6614,Loganville,US,GA904,33.8359,-83.8951,Ryan's New Life Animal Rescue,GA,30052
6615,Loganville,US,GA923,33.8359,-83.8951,Out of the Box Boxer Rescue,GA,30052
6616,Florence,US,SC23,34.1953,-79.7628,Jayne H Boswell Animal Shelter/Florence Area Humane Society,SC,29503
6617,Fort Lauderdale,US,FL880,26.1866,-80.1695,"PAWS South Florida Rescue, Inc.",FL,33309
6618,Danielsville,US,GA204,34.1329,-83.2397,Madison Oglethorpe Animal Shelter,GA,30633
6619,Oakland Park,US,FL179,26.1808,-80.1357,"Animal Aid, Inc.",FL,33334
6620,Coconut Creek,US,FL501,26.1808,-80.1357,Broward Ferret Rescue & Referral,FL,33334
6621,Wilton Manors,US,FL1517,26.1808,-80.1357,Desi's Den Senior Sanctuary,FL,33334
6622,Sunrise,US,FL365,26.1486,-80.2694,"Friends of Greyhounds, Inc.",FL,33322
6623,Tyrone,US,GA926,33.4755,-84.59200000000001,Royal Animal Refuge,GA,30290
6624,Davie,US,FL280,26.1115,-80.3163,Shih Tzu Rescue,FL,33325
6625,Davie,US,FL616,26.1115,-80.3163,No Paw Left Behind,FL,33325
6626,Decatur,US,GA914,33.7295,-84.2145,PAWS Atlanta,GA,30035
6627,Wilton Manors,US,FL1227,26.1524,-80.1253,"100Plus Animal Rescue, INC.",FL,33305
6628,North Myrtle Beach,US,SC39,33.8165,-78.7065,The Humane Society of North Myrtle Beach Inc.,SC,29582
6629,North Myrtle Beach,US,SC438,33.8165,-78.7065,Feline Canine Fellowship Coalition,SC,29582
6630,North Myrtle Beach,US,SC479,33.8165,-78.7065,Kind Keeper,SC,29582
6631,Newnan,US,GA545,33.4011,-84.7108,For Paws Rescue,GA,30265
6632,Newnan,US,GA619,33.4011,-84.7108,National Detector Dog Training Center,GA,30265
6633,Fort Lauderdale,US,FL227,26.1426,-80.1395,"Boxer Friends, Inc. (Boxer Rescue)",FL,33346
6634,North Myrtle Beach ,US,SC491,33.8144,-78.6855,Safe Haven 4 Cats SC ,SC,29598
6635,Snellville,US,GA698,33.8583,-84.0086,Little Nuggets Rescue,GA,30039
6636,Snellville,US,GA929,33.8583,-84.0086,Georgia Akita Rescue Division,GA,30039
6637,Plantation,US,FL597,26.1177,-80.2226,GET A LIFE PET RESCUE/S.Fl.Pet Rescue & Rehab. Inc.,FL,33317
6638,Plantation,US,FL1105,26.1177,-80.2226,Nuggetville Brigade,FL,33317
6639,Winder,US,GA261,33.9989,-83.7205,Barrow County Animal Control,GA,30680
6640,Winder,US,GA76,33.9989,-83.7205,Pup & Cat Co.,GA,30680
6641,Clinton,US,SC160,34.4693,-81.8867,Laurens County  Humane Society,SC,29325
6642,Fort Lauderdale,US,FL79,26.1349,-80.1236,Abandoned Pet Rescue,FL,33304
6643,Longs,US,SC34,33.8815,-78.7855,Kare Team Sanctuary,SC,29568
6644,Fort Lauderdale,US,FL147,26.1219,-80.1436,Rescued Pekes,FL,33339
6645,Fort Lauderdale,US,FL26,26.1219,-80.1436,Cocker Rescue of Florida,FL,33339
6646,Oakland Park,US,FL1076,26.1219,-80.1436,Doberman Rescue League,FL,33307
6647,Plantation,US,FL1369,26.1219,-80.1436,Catopia Cat Rescue,FL,33318
6648,Darlington,US,SC170,34.3053,-79.8767,Darlington County Humane Society,SC,29532
6649,Fort Lauderdale,US,FL1037,26.1198,-80.1282,Puppy Pimps Animal Rescue,FL,33301
6650,Fort Lauderdale,US,FL1180,26.1198,-80.1282,"Good Karma Pet Rescue, Inc.",FL,33348
6651,Chamblee,US,GA423,33.7374,-84.2666,Dekalb County Animal Services,GA,30341
6652,Newnan,US,GA132,33.3791,-84.7884,Georgia Heartland Humane Society,GA,30271
6653,Fort Lauderdale,US,FL1528,26.0526,-80.4093,F.R.I.E.N.D.S. Horse Rescue and Sanctuary,FL,33332
6654,Stone Mountain,US,GA742,33.8203,-84.1413,Joint Venture Rescue,GA,30087
6655,Stone Mountain,US,GA854,33.8203,-84.1413,"Much Ado About Hounds, Inc.",GA,30087
6656,Newnan,US,GA207,33.3806,-84.7997,Newnan Coweta Humane Society,GA,30264
6657,Stone Mountain,US,GA131,33.7896,-84.2022,"Atlanta Animal Rescue Friends, Inc. (AARF)",GA,30083
6658,Fort Lauderdale,US,FL252,26.0937,-80.1809,Broward County Animal Care and Adoption,FL,33312
6659,Fort Lauderdale,US,FL286,26.0937,-80.1809,Humane Society of Broward County,FL,33312
6660,Davie,US,FL1479,26.0616,-80.3176,Sobol Veterinary Hospital,FL,33330
6661,Fort Lauderdale,US,FL336,26.0956,-80.1539,"Stray Aid & Rescue, Inc.",FL,33315
6662,Fort Lauderdale,US,FL595,26.0956,-80.1539,Grateful Paws Dog and Cat Rescue,FL,33315
